Unnamed: 0.1,Text,Sentiment,Timestamp,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment_Category,Clean_Text,Date
485,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ",curiosity,2018-09-22 12:45:00,Instagram,"['curiosity', 'treasuresofdiscovery']",22,45, India ,2018,9,22,12,other,lost in the maze of curiosity each twist and turn unveils the treasures of discovery ,2018-09-22
486,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ",gratitude,2016-12-10 21:15:00,Facebook,"['gratitude', 'showerofthankfulness']",28,55, Germany ,2016,12,10,21,positive,floating on clouds of gratitude each raindrop a blessing a shower of thankfulness ,2016-12-10
487,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance. ",inspiration,2020-05-28 16:00:00,Twitter,"['inspiration', 'brillianttrails']",18,35, France ,2020,5,28,16,positive,like a comet of inspiration streaking through the sky of creativity leaving trails of brilliance ,2020-05-28
488,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph. ",success,2017-11-15 22:30:00,Instagram,"['success', 'nightskytriumph']",22,45, Japan ,2017,11,15,22,positive,in the celebration of success fireworks of accomplishment light up the night sky of triumph ,2017-11-15
489,"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ",happiness,2021-08-02 19:00:00,Facebook,"['happiness', 'boundlesslaughter']",30,60, Brazil ,2021,8,2,19,positive,a symphony of laughter each note a key to unlocking the door of boundless happiness ,2021-08-02
490,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ",thrill,2019-03-28 15:30:00,Instagram,"['thrill', 'wildheartride']",35,70, South Africa ,2019,3,28,15,other,in the carnival of emotions the rollercoaster of thrill sends the heart on a wild ride ,2019-03-28
491,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams. ",reflection,2018-05-12 17:30:00,Twitter,"['reflection', 'parisiandreams']",28,55, France ,2018,5,12,17,neutral,standing before the grandeur of the eiffel tower a moment to reflect on the beauty of parisian dreams ,2018-05-12
492,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ",enchantment,2022-09-28 15:45:00,Instagram,"['enchantment', 'childhoodfantasies']",30,60, USA ,2022,9,28,15,positive,lost in the enchantment of disneyland each ride a journey into the realm of childhood fantasies ,2022-09-28
493,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ",excitement,2019-11-10 14:00:00,Facebook,"['excitement', 'symphonyofspeed']",22,45, Italy ,2019,11,10,14,positive,exploring the wonders of ferrari world the roar of engines creating a symphony of speed ,2019-11-10
494,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy. ",joy,2021-04-02 18:20:00,Instagram,"['joy', 'springtimecolors']",35,70, Netherlands ,2021,4,2,18,positive,amidst the tulip fields of keukenhof a tapestry of colors that paints the soul with springtime joy ,2021-04-02
495,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions. ",exploration,2017-08-22 21:30:00,Twitter,"['exploration', 'japanesetraditions']",18,35, Japan ,2017,8,22,21,positive,wandering through the historical streets of kyoto each step a journey into the heart of japans traditions ,2017-08-22
496,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur. ",awe,2020-06-15 16:45:00,Instagram,"['awe', 'earthsgrandeur']",25,50, USA ,2020,6,15,16,positive,in the embrace of the grand canyon natures masterpiece a moment to marvel at earths grandeur ,2020-06-15
497,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ",serenity,2016-09-10 19:15:00,Facebook,"['serenity', 'sunsethues']",22,45, Greece ,2016,9,10,19,positive,journeying through the serenity of santorini where each sunset paints the sky with hues of tranquility ,2016-09-10
498,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization. ",amazement,2023-01-28 13:00:00,Twitter,"['amazement', 'ancienttales']",30,60, Jordan ,2023,1,28,13,positive,amazed by the architectural marvels of petra each stone telling tales of an ancient civilization ,2023-01-28
499,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ",romance,2019-04-18 16:30:00,Instagram,"['romance', 'timelesscity']",20,40, Italy ,2019,4,18,16,positive,embarking on a gondola ride in venice each canal reflecting the romance of this timeless city ,2019-04-18
500,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations. ",awe,2017-11-05 22:00:00,Facebook,"['awe', 'ancientcivilizations']",28,55, Peru ,2017,11,5,22,positive,at the summit of machu picchu a breathtaking panorama that whispers the secrets of ancient civilizations ,2017-11-05
501,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ",excitement,2022-07-20 21:45:00,Instagram,"['excitement', 'urbanenergy']",35,70, USA ,2022,7,20,21,positive,in the heart of new york city times square dazzles with lights a vibrant spectacle of urban energy ,2022-07-20
502,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor. ",captivation,2018-03-15 17:30:00,Twitter,"['captivation', 'gladiatortales']",25,50, Italy ,2018,3,15,17,positive,captivated by the historical charm of the colosseum each stone echoing tales of gladiator valor ,2018-03-15
503,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ",serenity,2019-10-28 14:15:00,Facebook,"['serenity', 'paradisewhispers']",22,45, Maldives ,2019,10,28,14,positive,sailing the azure waters of the maldives each wave a whisper of serenity in paradise ,2019-10-28
504,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ",wonder,2021-06-10 16:00:00,Instagram,"['wonder', 'natureorchestra']",30,60, Brazil ,2021,6,10,16,positive,in the midst of the amazon rainforest a symphony of wildlife creates an orchestra of natures wonders ,2021-06-10
505,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ",awe,2017-08-18 19:30:00,Twitter,"['awe', 'engineeringmarvels']",18,35, China ,2017,8,18,19,positive,walking the great wall of china each step a testament to ancient engineering marvels ,2017-08-18
506,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ",accomplishment,2020-04-15 05:30:00,Facebook,"['accomplishment', 'sunrisehues']",28,55, Japan ,2020,4,15,5,positive,at the summit of mount fuji a breathtaking sunrise that paints the sky with hues of accomplishment ,2020-04-15
507,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ",exploration,2016-11-22 13:00:00,Instagram,"['exploration', 'khmerstories']",20,40, Cambodia ,2016,11,22,13,positive,exploring the ancient ruins of angkor wat each stone whispering stories of khmer civilization ,2016-11-22
508,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ",adventure,2019-01-10 14:45:00,Twitter,"['adventure', 'snowpeakdance']",22,45, Switzerland ,2019,1,10,14,positive,skiing down the slopes of the swiss alps each turn a dance with the majesty of snowcapped peaks ,2019-01-10
509,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ",tranquility,2023-02-28 16:20:00,Facebook,"['tranquility', 'zenwisdom']",25,50, Japan ,2023,2,28,16,positive,in the tranquility of kyotos bamboo forest whispers of ancient zen wisdom echo through the groves ,2023-02-28
510,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ",grandeur,2018-05-28 18:30:00,Instagram,"['grandeur', 'icymasterpiece']",22,45, Norway ,2018,5,28,18,positive,cruising the fjords of norway each icy landscape a breathtaking masterpiece of natures grandeur ,2018-05-28
511,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ",emotion,2022-09-15 20:00:00,Instagram,"['emotion', 'adeleconcert']",40,80, USA ,2022,9,15,20,positive,at the front row of adeles concert each note of someone like you resonates with soulstirring emotion ,2022-09-15
512,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ",energy,2019-07-28 21:30:00,Twitter,"['energy', 'beyonceconcert']",35,70, USA ,2019,7,28,21,positive,dancing under the stars at beyoncés live show feeling the power of single ladies in every move ,2019-07-28
513,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ",enchantment,2021-05-10 19:45:00,Facebook,"['enchantment', 'taylorswift']",30,60, USA ,2021,5,10,19,positive,in the crowd of a taylor swift concert the lyrics of love story create an enchanting fairy tale ,2021-05-10
514,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ",nostalgia,2018-12-02 22:15:00,Instagram,"['nostalgia', 'queentribute']",22,45, UK ,2018,12,2,22,neutral,rocking out to the guitar solos at a queen tribute concert a journey back in time with freddies spirit ,2018-12-02
515,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ",serenity,2020-08-18 19:00:00,Twitter,"['serenity', 'edsheeranconcert']",18,35, UK ,2020,8,18,19,positive,swaying to ed sheerans acoustic melodies a serene evening filled with perfect moments ,2020-08-18
516,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ",joy,2017-03-28 20:30:00,Facebook,"['joy', 'brunomars']",28,55, USA ,2017,3,28,20,positive,immersed in the pulsating beats of a bruno mars concert where uptown funk becomes a city of joy ,2017-03-28
517,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ",celebration,2022-01-15 21:15:00,Instagram,"['celebration', 'mjtribute']",25,50, USA ,2022,1,15,21,positive,at a michael jackson tribute show moonwalking through the hits a celebration of the king of pop ,2022-01-15
518,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ",charm,2019-06-10 18:45:00,Twitter,"['charm', 'sinatratribute']",22,45, USA ,2019,6,10,18,positive,swinging to the rhythms of a frank sinatra tribute feeling the timeless charm of fly me to the moon ,2019-06-10
519,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ",ecstasy,2023-03-20 22:30:00,Facebook,"['ecstasy', 'metallicaconcert']",35,70, USA ,2023,3,20,22,positive,in the mosh pit of a metallica concert the thunderous chords create a symphony of headbanging ecstasy ,2023-03-20
520,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ",hope,2016-11-28 19:00:00,Instagram,"['hope', 'coldplaymagic']",30,60, UK ,2016,11,28,19,positive,experiencing the magic of a coldplay concert where fix you becomes a beacon of hope in the night ,2016-11-28
521,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ",enthusiasm,2018-08-05 20:00:00,Instagram,"['enthusiasm', 'justinbieber']",40,80, Canada ,2018,8,5,20,positive,at a justin bieber concert the infectious beats of baby create a dance floor of unbridled enthusiasm ,2018-08-05
522,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ",creativity,2021-04-15 21:30:00,Twitter,"['creativity', 'ladygaga']",35,70, USA ,2021,4,15,21,positive,in the spotlight at a lady gaga show each costume change is a metamorphosis of creativity and artistry ,2021-04-15
523,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ",emotion,2019-11-28 19:45:00,Facebook,"['emotion', 'adelemelodies']",30,60, UK ,2019,11,28,19,positive,immersed in the soulful melodies of adele tears flow freely moved by the emotion of hello ,2019-11-28
524,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ",colorful,2020-06-22 22:00:00,Instagram,"['colorful', 'katyperry']",22,45, USA ,2020,6,22,22,positive,drenched in confetti at a katy perry concert a kaleidoscope of colors igniting the night sky ,2020-06-22
525,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ",pride,2017-09-10 20:15:00,Twitter,"['pride', 'jayzanthem']",18,35, USA ,2017,9,10,20,positive,in the audience of a jayz performance the lyrics of empire state of mind become an anthem of pride ,2017-09-10
526,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ",hypnotic,2022-02-28 21:15:00,Facebook,"['hypnotic', 'shakirarhythms']",28,55, Colombia ,2022,2,28,21,positive,dancing to shakiras rhythmic beats hips swaying to the hypnotic charm of hips dont lie ,2022-02-28
527,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ",connection,2016-05-15 19:30:00,Instagram,"['connection', 'u2anthem']",25,50, Ireland ,2016,5,15,19,positive,at a u2 concert the anthemic chords of with or without you create a timeless moment of connection ,2016-05-15
528,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ",iconic,2018-12-10 22:30:00,Twitter,"['iconic', 'gnrconcert']",22,45, USA ,2018,12,10,22,positive,rocking out at a guns n roses show the iconic riffs of sweet child o mine echoing in the night ,2018-12-10
